location,Базель,Базель,Базель,Базель
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Базель Temperature [2 m elevation corrected],Базель Relative Humidity [2 m],Базель Wind Speed [10 m],Базель Wind Direction [10 m]
20220616T0200,21.860529,59.0,3.396233,147.99461
20220616T0300,21.12053,56.0,5.6920996,161.56505
20220616T0400,19.22053,60.0,7.42159,157.16635
20220616T0500,18.500528,62.0,5.3517847,137.72632
20220616T0600,19.89053,64.0,3.396233,147.99461
20220616T0700,24.170528,52.0,11.901798,266.53177
20220616T0800,24.72053,53.0,17.414476,277.125
20220616T0900,27.030529,49.0,14.689589,287.10272
20220616T1000,28.82053,43.0,15.141414,298.39304
20220616T1100,30.090528,33.0,16.981165,302.00537
20220616T1200,30.740528,31.0,17.477621,302.38068
20220616T1300,30.520529,32.0,10.495713,300.96378
20220616T1400,30.440529,31.0,8.78872,304.99203
20220616T1500,30.48053,30.0,11.720751,312.51044
20220616T1600,31.010529,29.0,11.885453,324.8658
20220616T1700,30.81053,29.0,14.587776,344.24884
20220616T1800,30.32053,27.0,12.413476,343.1416
20220616T1900,29.520529,28.0,12.10157,337.24902
20220616T2000,27.97053,34.0,10.630672,331.69925
20220616T2100,26.14053,39.0,7.24486,333.43497
20220616T2200,24.180529,43.0,3.396233,302.00537
20220616T2300,22.740528,48.0,1.4399999,270.0
20220617T0000,21.23053,56.0,0.35999998,270.0
20220617T0100,19.96053,62.0,1.2979984,213.69006
20220617T0200,18.410528,68.0,2.968636,284.03625
20220617T0300,17.65053,69.0,1.609969,296.56506
20220617T0400,17.04053,70.0,1.1384199,18.434952
20220617T0500,16.530529,71.0,1.8,89.99999
20220617T0600,17.29053,66.0,1.4399999,89.99999
20220617T0700,19.000528,61.0,2.9024127,97.125015
20220617T0800,21.65053,54.0,6.8399997,89.99999
20220617T0900,24.13053,47.0,8.647496,87.61405
20220617T1000,26.410528,41.0,9.746631,85.7636
20220617T1100,27.87053,38.0,7.9932976,82.23483
20220617T1200,29.04053,34.0,5.4833565,66.8014
20220617T1300,29.280529,32.0,6.12,61.927513
20220617T1400,30.020529,29.0,5.1919937,56.30993
20220617T1500,30.490528,28.0,5.634891,63.43495
20220617T1600,30.670528,28.0,5.8048253,82.874985
20220617T1700,30.57053,29.0,5.3999996,89.99999
20220617T1800,30.21053,31.0,7.0911775,113.96249
20220617T1900,29.590528,34.0,7.5685663,115.34617
20220617T2000,28.45053,38.0,7.968939,108.434944
20220617T2100,26.760529,48.0,8.699793,114.44395
20220617T2200,24.410528,60.0,7.8954163,136.84761
20220617T2300,22.40053,61.0,7.10031,149.53445
20220618T0000,21.340528,57.0,5.6002855,135.0
20220618T0100,19.920528,62.0,5.95906,115.01689
20220618T0200,19.030529,67.0,6.8777895,132.8789
20220618T0300,18.750528,66.0,8.14587,135.0
20220618T0400,18.47053,62.0,8.4963045,126.38435
20220618T0500,17.770529,62.0,8.891343,121.759476
20220618T0600,18.87053,57.0,11.298495,120.650665
20220618T0700,22.160528,55.0,15.683774,121.86598
20220618T0800,24.590528,49.0,17.873556,117.59729
20220618T0900,27.07053,40.0,18.193361,117.072075
20220618T1000,29.170528,35.0,18.03237,116.05349
20220618T1100,30.930529,31.0,18.057508,113.498566
20220618T1200,32.23053,30.0,17.193533,109.57312
20220618T1300,33.61053,25.0,19.353138,108.434944
20220618T1400,34.33053,23.0,20.345573,103.29857
20220618T1500,34.82053,22.0,20.674158,97.00127
20220618T1600,34.96053,21.0,20.211363,94.08562
20220618T1700,34.700527,22.0,18.844202,96.58194
20220618T1800,33.85053,24.0,15.459054,117.75854
20220618T1900,32.62053,30.0,14.05845,129.80557
20220618T2000,30.600529,39.0,11.753876,139.96974
20220618T2100,27.580528,47.0,10.495713,157.83365
20220618T2200,24.990528,48.0,9.83268,156.2505
20220618T2300,23.910528,51.0,8.707237,150.25511
20220619T0000,23.360529,53.0,8.654987,135.0
20220619T0100,23.410528,52.0,8.78872,124.99202
20220619T0200,22.940529,57.0,6.439876,116.56505
20220619T0300,23.70053,56.0,8.891343,121.759476
20220619T0400,23.750528,55.0,10.805998,119.981636
20220619T0500,23.170528,57.0,10.630672,118.30075
20220619T0600,21.990528,66.0,11.043261,109.025604
20220619T0700,24.490528,62.0,8.699793,114.44395
20220619T0800,27.860529,46.0,6.9153743,128.6598
20220619T0900,30.81053,35.0,7.8625183,195.9454
20220619T1000,32.07053,33.0,16.299694,223.2101
20220619T1100,33.51053,34.0,15.94601,241.69925
20220619T1200,34.36053,34.0,14.154915,262.69424
20220619T1300,35.27053,31.0,17.414476,262.875
20220619T1400,35.91053,27.0,13.708391,256.3287
20220619T1500,36.33053,23.0,17.87718,244.98312
20220619T1600,36.26053,22.0,18.278645,237.875
20220619T1700,35.630527,26.0,17.884428,220.1009
20220619T1800,33.73053,36.0,19.64228,206.09543
20220619T1900,32.52053,35.0,19.486609,205.14479
20220619T2000,30.690529,38.0,17.447933,201.8014
20220619T2100,28.520529,42.0,15.281989,195.01836
20220619T2200,27.31053,42.0,11.966954,195.70863
20220619T2300,25.65053,48.0,7.2805495,188.53076
20220620T0000,23.840528,54.0,3.096837,144.46231
20220620T0100,23.440529,57.0,6.130579,93.366455
20220620T0200,23.680529,56.0,6.12,89.99999
20220620T0300,23.07053,59.0,3.396233,57.994614
20220620T0400,22.340528,61.0,4.1046314,52.125
20220620T0500,21.260529,64.0,6.5693827,80.537674
20220620T0600,21.13053,60.0,7.2,89.99999
20220620T0700,23.06053,51.0,6.519877,83.65981
20220620T0800,24.63053,46.0,2.9024127,352.875
20220620T0900,26.340528,41.0,4.6800003,292.61987
20220620T1000,28.530529,36.0,7.92,270.0
20220620T1100,30.23053,33.0,12.324414,276.70984
20220620T1200,31.29053,30.0,18.584509,278.91492
20220620T1300,31.080528,29.0,24.993439,281.63364
20220620T1400,31.600529,28.0,21.288757,288.74133
20220620T1500,31.71053,29.0,19.694992,300.78415
20220620T1600,30.830528,37.0,22.725668,356.36707
20220620T1700,28.96053,41.0,21.67487,11.496567
20220620T1800,28.080528,44.0,19.734436,14.796753
20220620T1900,26.95053,49.0,16.039202,9.0394745
20220620T2000,25.95053,52.0,12.979984,3.1798248
20220620T2100,24.13053,59.0,9.531505,10.885529
20220620T2200,22.600529,65.0,5.1165614,50.7106
20220620T2300,21.530529,68.0,2.5959969,146.30994
20220621T0000,20.520529,70.0,2.0991426,300.96378
20220621T0100,18.520529,79.0,7.491114,324.7824
20220621T0200,16.90053,80.0,7.289445,302.90524
20220621T0300,16.39053,74.0,6.130579,273.36646
20220621T0400,16.010529,71.0,4.3349743,265.23636
20220621T0500,15.820529,75.0,1.609969,243.43495
20220621T0600,17.07053,73.0,3.396233,122.00538
20220621T0700,20.04053,60.0,12.979984,109.44003
20220621T0800,21.760529,54.0,18.58451,111.59531
20220621T0900,23.770529,54.0,18.556595,108.08344
20220621T1000,25.910528,52.0,15.941944,96.48307
20220621T1100,27.79053,48.0,13.32,89.99999
20220621T1200,29.13053,45.0,16.299694,96.34019
20220621T1300,30.250528,46.0,15.517629,93.990906
20220621T1400,31.410528,42.0,10.446206,88.02507
20220621T1500,31.940529,40.0,11.440979,65.854454
20220621T1600,32.24053,39.0,7.072878,75.25644
20220621T1700,32.23053,40.0,1.9386592,248.1986
20220621T1800,31.100529,41.0,9.983106,244.359
20220621T1900,30.190529,42.0,9.360001,247.38014
20220621T2000,29.57053,43.0,2.3051248,231.3402
20220621T2100,29.350529,38.0,9.726665,87.8789
20220621T2200,26.79053,50.0,11.928989,95.19443
20220621T2300,24.740528,64.0,11.165805,110.772255
20220622T0000,24.190529,68.0,8.39657,120.96376
20220622T0100,23.65053,72.0,6.8777895,137.1211
20220622T0200,22.920528,77.0,6.6185193,112.380135
20220622T0300,22.38053,77.0,6.9527545,111.2505
20220622T0400,22.410528,72.0,6.3690495,137.2906
20220622T0500,22.930529,65.0,6.763786,115.20112
20220622T0600,22.500528,66.0,8.0899935,147.72435
20220622T0700,22.440529,68.0,27.07669,234.19666
20220622T0800,20.40053,80.0,16.418526,254.74487
20220622T0900,19.89053,82.0,3.2399998,270.0
20220622T1000,20.020529,85.0,4.6102495,321.3402
20220622T1100,20.89053,82.0,6.0347,342.646
20220622T1200,22.740528,72.0,8.905908,284.03625
20220622T1300,23.250528,70.0,9.826088,261.57303
20220622T1400,24.57053,65.0,9.360001,247.38014
20220622T1500,25.72053,59.0,9.021574,241.38954
20220622T1600,25.87053,57.0,4.452954,194.03624
20220622T1700,26.250528,56.0,4.5820518,135.0
20220622T1800,26.38053,56.0,7.5685663,87.27369
20220622T1900,26.000528,57.0,12.661564,75.17352
20220622T2000,25.010529,62.0,11.27553,73.30075
20220622T2100,24.020529,63.0,10.464798,86.05482
20220622T2200,22.770529,70.0,8.427383,109.9831
20220622T2300,22.30053,75.0,5.3517847,137.72632
20220623T0000,21.520529,82.0,3.8773184,248.1986
20220623T0100,21.12053,84.0,3.0758414,159.44395
20220623T0200,21.190529,84.0,6.1305785,130.23636
20220623T0300,20.98053,82.0,8.435069,129.80557
20220623T0400,20.04053,82.0,8.942214,139.8991
20220623T0500,18.57053,84.0,9.793059,143.97263
20220623T0600,19.260529,85.0,8.287822,124.38034
20220623T0700,21.82053,82.0,7.0911775,113.96249
20220623T0800,24.770529,65.0,8.049845,116.56505
20220623T0900,26.45053,52.0,5.5887027,104.93142
20220623T1000,27.46053,43.0,3.6179552,84.289406
20220623T1100,28.410528,40.0,5.4833565,113.19859
20220623T1200,29.37053,37.0,5.4833565,113.19859
20220623T1300,29.70053,38.0,1.835647,11.309921
20220623T1400,30.21053,37.0,2.1897945,9.462311
20220623T1500,30.48053,36.0,2.4149535,296.56506
20220623T1600,30.62053,36.0,2.968636,255.96376
20220623T1700,29.660528,38.0,8.350138,262.5686
20220623T1800,28.600529,42.0,11.367109,259.04596
20220623T1900,24.87053,59.0,19.70815,279.46234
20220623T2000,24.39053,60.0,10.144082,297.47443
20220623T2100,23.500528,67.0,1.5273507,315.0
20220623T2200,22.510529,73.0,6.12,180.0
20220623T2300,21.14053,76.0,7.2805495,188.53076
20220624T0000,20.07053,77.0,5.7599998,180.0
20220624T0100,19.610529,77.0,5.991594,147.26477
20220624T0200,18.910528,77.0,4.3349743,175.23636
20220624T0300,17.940529,78.0,3.7064266,209.05461
20220624T0400,17.680529,73.0,5.495161,211.6075
20220624T0500,17.920528,70.0,5.3999996,216.8699
20220624T0600,18.520529,73.0,2.0364676,225.0
20220624T0700,19.64053,74.0,0.35999998,89.99999
20220624T0800,20.82053,71.0,2.968636,14.03624
20220624T0900,20.55053,69.0,8.217153,298.8108
20220624T1000,21.580528,62.0,10.931203,287.24146
20220624T1100,20.490528,66.0,12.758432,286.38956
20220624T1200,20.270529,65.0,9.72,270.0
20220624T1300,20.30053,67.0,14.113653,264.14398
20220624T1400,18.73053,77.0,16.23596,273.8141
20220624T1500,18.020529,81.0,12.979984,289.44003
20220624T1600,17.500528,79.0,14.693999,300.96375
20220624T1700,17.510529,76.0,7.10031,239.53445
20220624T1800,18.600529,74.0,6.638072,220.6013
20220624T1900,19.190529,70.0,4.829907,243.43495
20220624T2000,19.240528,69.0,0.0,180.0
20220624T2100,18.520529,73.0,5.8048253,97.125015
20220624T2200,16.760529,85.0,8.854829,116.56505
20220624T2300,15.960529,87.0,7.928177,129.47246
20220625T0000,15.400529,87.0,6.989936,124.508514
20220625T0100,15.060529,86.0,7.24486,116.56505
20220625T0200,14.600529,87.0,8.654986,106.92751
20220625T0300,13.790529,87.0,9.449572,107.74467
20220625T0400,12.930529,87.0,10.028439,111.03751
20220625T0500,12.330529,87.0,11.165805,110.772255
20220625T0600,13.920529,79.0,14.24163,110.725555
20220625T0700,15.900529,75.0,14.345898,107.52557
20220625T0800,18.64053,71.0,15.484185,107.59242
20220625T0900,21.280529,60.0,16.904673,116.56505
20220625T1000,22.89053,51.0,16.267857,114.86369
20220625T1100,24.170528,46.0,16.311613,112.036224
20220625T1200,25.410528,42.0,16.78156,112.71441
20220625T1300,26.07053,40.0,14.145756,104.74355
20220625T1400,26.82053,38.0,14.182355,113.96249
20220625T1500,27.410528,37.0,14.654254,117.8241
20220625T1600,27.770529,36.0,14.386494,121.70142
20220625T1700,27.850529,36.0,14.113652,127.7468
20220625T1800,27.56053,36.0,14.291592,130.91438
20220625T1900,26.770529,39.0,12.738099,132.70938
20220625T2000,25.610529,44.0,10.514218,128.04704
20220625T2100,23.98053,52.0,9.422101,133.45184
20220625T2200,21.88053,63.0,9.028754,156.50143
20220625T2300,20.350529,67.0,9.0,163.73979
20220626T0000,19.63053,68.0,9.346143,164.35776
20220626T0100,19.54053,66.0,8.534353,152.35402
20220626T0200,20.12053,57.0,7.386582,133.02505
20220626T0300,20.04053,51.0,6.8777895,132.8789
20220626T0400,19.56053,52.0,7.42159,129.09386
20220626T0500,18.840528,55.0,7.928177,129.47246
20220626T0600,18.520529,63.0,1.9386592,111.80141
20220626T0700,19.23053,63.0,9.585739,304.28687
20220626T0800,20.850529,66.0,9.904906,289.0935
20220626T0900,22.38053,65.0,10.829958,291.44775
20220626T1000,23.72053,60.0,11.440979,294.14554
20220626T1100,25.190529,55.0,7.928177,309.47247
20220626T1200,26.660528,50.0,5.0528407,4.085617
20220626T1300,27.740528,48.0,4.0249224,26.565033
20220626T1400,28.850529,43.0,5.0528407,94.08562
20220626T1500,29.510529,38.0,2.0991426,120.96376
20220626T1600,29.80053,36.0,2.52,89.99999
20220626T1700,29.780529,36.0,4.829907,63.43495
20220626T1800,29.56053,36.0,8.225035,66.8014
20220626T1900,29.190529,37.0,7.145796,49.085617
20220626T2000,28.32053,43.0,6.130579,356.63354
20220626T2100,26.590528,51.0,8.707237,330.25513
20220626T2200,24.020529,58.0,9.449572,310.36456
20220626T2300,22.170528,65.0,10.137692,286.50436
20220627T0000,21.500528,68.0,12.864649,287.92792
20220627T0100,19.740528,84.0,18.709612,258.90628
20220627T0200,18.840528,87.0,15.905319,264.80557
20220627T0300,18.39053,88.0,12.599999,270.0
20220627T0400,18.280529,87.0,14.081478,274.3987
20220627T0500,18.170528,88.0,14.241629,286.14435
20220627T0600,18.680529,84.0,12.397806,295.82098
20220627T0700,19.340528,80.0,11.808878,307.5686
20220627T0800,19.770529,76.0,12.261157,310.23636
20220627T0900,21.71053,64.0,12.43434,337.89056
20220627T1000,23.70053,58.0,15.2947035,333.43497
20220627T1100,24.54053,55.0,21.533897,321.789
20220627T1200,23.270529,65.0,22.782625,301.42957
20220627T1300,18.95053,72.0,18.161278,320.63068
20220627T1400,20.48053,64.0,13.551501,320.38934
20220627T1500,21.240528,56.0,11.966954,313.78113
20220627T1600,22.21053,51.0,10.464797,319.18494
20220627T1700,22.910528,48.0,11.119281,330.94543
20220627T1800,22.88053,47.0,11.183201,326.82147
20220627T1900,22.57053,48.0,8.78872,325.008
20220627T2000,22.020529,51.0,7.2,306.8699
20220627T2100,21.37053,53.0,8.404285,313.26428
20220627T2200,20.860529,55.0,6.6087217,299.35776
20220627T2300,19.330528,68.0,12.72283,295.11484
20220628T0000,18.330528,77.0,6.725354,285.5241
20220628T0100,18.13053,79.0,3.096837,234.46233
20220628T0200,18.090528,79.0,3.319036,257.4712
20220628T0300,17.88053,80.0,0.71999997,270.0
20220628T0400,17.580528,81.0,1.484318,104.03624
20220628T0500,17.410528,82.0,2.0364676,135.0
20220628T0600,17.580528,83.0,1.8,53.130096
20220628T0700,17.95053,82.0,0.71999997,360.0
20220628T0800,18.80053,81.0,9.178235,64.440025
20220628T0900,20.360529,64.0,14.480773,55.124657
20220628T1000,22.660528,49.0,18.532133,82.1847
20220628T1100,23.420528,48.0,23.535301,83.85337
20220628T1200,23.760529,50.0,25.153671,80.94211
20220628T1300,26.98053,45.0,9.83268,66.250496
20220628T1400,26.95053,46.0,11.879999,89.99999
20220628T1500,26.48053,48.0,12.24,89.99999
20220628T1600,26.15053,50.0,9.028754,94.57392
20220628T1700,25.62053,53.0,6.519877,96.34019
20220628T1800,24.590528,59.0,14.205182,81.25384
20220628T1900,23.97053,64.0,9.511088,60.524117
20220628T2000,23.13053,71.0,3.8773184,21.801407
20220628T2100,22.22053,77.0,2.5959969,56.30993
20220628T2200,21.490528,79.0,4.5536795,71.56504
20220628T2300,20.65053,79.0,1.8,53.130096
20220629T0000,20.000528,80.0,1.609969,333.43497
20220629T0100,19.930529,82.0,3.7585104,196.69925
20220629T0200,20.07053,83.0,4.0249224,243.43495
20220629T0300,19.56053,82.0,3.6,270.0
20220629T0400,18.97053,81.0,2.968636,255.96376
20220629T0500,18.690529,79.0,3.219938,243.43495
20220629T0600,19.23053,77.0,1.08,180.0
20220629T0700,20.250528,77.0,3.319036,282.5288
20220629T0800,21.110529,77.0,6.87779,263.991
20220629T0900,22.190529,72.0,9.0,253.7398
20220629T1000,22.70053,64.0,11.620809,253.81079
20220629T1100,23.72053,60.0,12.0694,252.64598
20220629T1200,23.90053,59.0,11.841756,250.46335
20220629T1300,24.780529,52.0,9.83268,293.7495
20220629T1400,26.080528,48.0,7.8625183,285.9454
20220629T1500,26.510529,47.0,6.4799995,270.0
20220629T1600,26.840528,45.0,3.6179552,264.28943
20220629T1700,26.88053,45.0,2.9024127,172.87498
20220629T1800,26.57053,47.0,6.763786,154.79887
20220629T1900,25.690529,50.0,7.771331,166.6075
20220629T2000,24.80053,54.0,6.4096174,141.84277
20220629T2100,23.88053,59.0,7.5942082,121.429565
20220629T2200,21.90053,67.0,8.161764,138.57634
20220629T2300,20.22053,71.0,6.9527545,158.7495
20220630T0000,19.29053,74.0,5.5887027,165.06857
20220630T0100,19.030529,75.0,5.00128,149.74356
20220630T0200,18.780529,76.0,5.3999996,143.1301
20220630T0300,18.21053,79.0,5.904439,127.56859
20220630T0400,17.71053,82.0,8.39657,120.96376
20220630T0500,16.73053,85.0,8.587338,123.023865
20220630T0600,17.04053,84.0,9.511088,119.47589
20220630T0700,19.590528,75.0,14.658676,114.67686
20220630T0800,21.90053,68.0,17.25373,113.35556
20220630T0900,24.330528,59.0,18.998316,117.0506
20220630T1000,26.010529,54.0,18.359999,118.07249
20220630T1100,27.62053,47.0,15.990646,121.18497
20220630T1200,29.12053,42.0,13.392774,126.25384
20220630T1300,29.910528,43.0,14.48972,116.56505
20220630T1400,30.81053,40.0,10.883676,124.2157
20220630T1500,30.56053,38.0,2.6208394,195.9454
20220630T1600,31.170528,35.0,0.8049845,116.56505
20220630T1700,29.830528,38.0,12.783802,302.34747
20220630T1800,26.110529,58.0,21.273533,293.9625
20220630T1900,22.910528,74.0,27.943514,284.93143
20220630T2000,18.430529,85.0,27.0024,269.2361
20220630T2100,16.340528,88.0,22.862125,262.7631
20220630T2200,14.8005295,86.0,28.808998,271.4321
20220630T2300,13.750529,85.0,23.759998,270.0
20220701T0000,13.570529,82.0,19.493261,274.2364
20220701T0100,13.090529,84.0,17.731598,275.82635
20220701T0200,12.940529,86.0,16.520823,281.30994
20220701T0300,12.820529,87.0,13.084402,277.90717
20220701T0400,12.810529,87.0,14.113653,264.14398
20220701T0500,12.3005295,90.0,11.879999,270.0
20220701T0600,12.560529,89.0,8.699793,245.55606
20220701T0700,12.980529,86.0,6.6185193,247.61987
20220701T0800,13.710529,82.0,8.707238,262.875
20220701T0900,14.470529,77.0,9.565437,289.7989
20220701T1000,15.290529,73.0,7.2805495,278.53076
20220701T1100,15.830529,71.0,4.1046314,217.87498
20220701T1200,16.990528,67.0,4.32,180.0
20220701T1300,17.73053,63.0,1.1384199,288.43497
20220701T1400,18.45053,59.0,2.8116899,219.80557
20220701T1500,19.82053,55.0,2.968636,194.03624
20220701T1600,20.55053,53.0,1.484318,165.96376
20220701T1700,20.940529,52.0,1.4399999,89.99999
20220701T1800,21.030529,51.0,2.8116899,39.805573
20220701T1900,20.760529,51.0,4.6102495,51.34018
20220701T2000,20.160528,53.0,5.154415,65.224846
20220701T2100,19.56053,56.0,5.04,89.99999
20220701T2200,18.21053,64.0,5.692099,124.69515
20220701T2300,16.260529,73.0,5.6002855,135.0
20220702T0000,15.060529,78.0,4.6938257,122.47119
20220702T0100,14.350529,80.0,5.692099,124.69515
20220702T0200,13.990529,82.0,6.638072,139.3987
20220702T0300,13.640529,80.0,8.714677,128.29016
20220702T0400,12.530529,82.0,10.495713,120.96376
20220702T0500,11.910529,81.0,10.990322,121.6075
20220702T0600,12.750529,78.0,9.83268,113.7495
20220702T0700,14.840529,74.0,9.793058,107.10272
20220702T0800,17.13053,70.0,10.464798,93.945175
20220702T0900,19.96053,57.0,14.759999,89.99999
20220702T1000,21.72053,48.0,17.698677,94.666855
20220702T1100,23.170528,41.0,17.313717,93.576324
20220702T1200,24.31053,39.0,15.856356,92.602554
20220702T1300,26.07053,37.0,6.193674,54.46232
20220702T1400,26.82053,37.0,4.802999,77.00538
20220702T1500,27.340528,37.0,5.0528407,85.91438
20220702T1600,27.690529,36.0,5.7599998,89.99999
20220702T1700,27.79053,37.0,6.162207,96.70984
20220702T1800,27.520529,39.0,7.5685663,92.72631
20220702T1900,26.98053,43.0,6.87779,83.99099
20220702T2000,25.930529,49.0,7.5170207,73.30075
20220702T2100,24.280529,60.0,7.928178,92.602554
20220702T2200,22.45053,66.0,5.904439,127.56859
20220702T2300,21.38053,68.0,3.96,180.0
20220703T0000,19.860529,67.0,4.39436,214.99202
20220703T0100,18.56053,73.0,5.634891,206.56505
20220703T0200,18.110529,78.0,6.130579,183.36646
20220703T0300,18.22053,74.0,5.8048253,150.25511
20220703T0400,18.21053,71.0,6.193674,144.46231
20220703T0500,17.48053,74.0,5.154415,155.22485
20220703T0600,17.670528,77.0,3.8773184,111.80141
20220703T0700,19.21053,77.0,3.6,89.99999
20220703T0800,21.920528,63.0,4.379589,99.46232
20220703T0900,23.920528,51.0,4.0249224,100.30484
20220703T1000,25.87053,41.0,3.319036,102.52881
20220703T1100,27.360529,38.0,1.8,89.99999
20220703T1200,28.590528,36.0,0.8049845,63.43495
20220703T1300,29.06053,38.0,3.2599385,276.34018
20220703T1400,29.95053,36.0,4.32,270.0
20220703T1500,30.420528,36.0,5.771239,266.42368
20220703T1600,30.590528,38.0,6.87779,263.991
20220703T1700,30.47053,40.0,7.8625183,254.0546
20220703T1800,30.20053,42.0,9.007196,267.7094
20220703T1900,29.48053,45.0,10.1887,302.00537
